adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/lV1P1Q5gLDXVG1ZYCxZHStkcQC3.jpg,"[878, 12, 53]",131631,en,The Hunger Games: Mockingjay - Part 1,"After surviving the Quarter Quell, Katniss finds herself in the hidden stronghold of District 13, where the rebellion against the Capitol is gaining momentum. Struggling with the weight of becoming the symbol of resistance, she must navigate fragile alliances while trying to protect those she loves. As propaganda battles rage and Panem moves closer to full-scale war, Katniss is forced to confront the true cost of revolution.",10.6089,/4FAA18ZIja70d1Tu5hr5cj2q1sB.jpg,2014-11-19,The Hunger Games: Mockingjay - Part 1,False,6.817,16555
False,/fboRjKzLF62ONXXen4e7D0msqTW.jpg,"[18, 10749]",41233,en,Step Up 3D,"A tight-knit group of New York City street dancers, including Luke and Natalie, team up with NYU freshman Moose, and find themselves pitted against the world's best hip-hop dancers in a high-stakes showdown that will change their lives forever.",5.1198,/rPcqa5TZ7S63RNmCuY45ZizFBen.jpg,2010-08-04,Step Up 3D,False,6.817,1971
False,/8ZoW4hwuTWxKWDezkoUGBVvyxj5.jpg,"[35, 18, 10402]",30508,de,Berlin Calling,A man tours clubs around the globe with his manager and girlfriend. On the eve of their largest album release he is admitted to a psychiatric clinic after overdosing at a gig.,0.6117,/oxEZwuBATJbAdS2JVrALQDnP0Cu.jpg,2008-10-01,Berlin Calling,False,6.817,356
False,/i0M3a8Z2hfj5Oj4msArajhLjGvV.jpg,"[12, 35, 10751]",11774,en,Lemony Snicket's A Series of Unfortunate Events,"Three wealthy children's parents are killed in a fire. When they are sent to a distant relative, they find out that he is plotting to kill them and seize their fortune.",4.064,/76Xi8z7Whv5WFIdfzzvC5tKSicd.jpg,2004-12-16,Lemony Snicket's A Series of Unfortunate Events,False,6.817,5225
False,/vOl8p3u3MKjACtpTn6CV3BB7HY.jpg,"[10751, 12, 14, 35]",11708,en,Chitty Chitty Bang Bang,"A hapless inventor finally finds success with a flying car, which a dictator from a foreign government sets out to take for himself.",3.1778,/wJ62FzGeCAs6PjCIK1as6xzdIY5.jpg,1968-12-17,Chitty Chitty Bang Bang,False,6.817,722
False,/bcZUdS133kwngC8CXJHD6sRAHDt.jpg,[37],11617,en,Rio Grande,"Lt. Col. Kirby Yorke is posted on the Texas frontier to defend settlers against depredations of marauding Apaches. Col. Yorke is under considerable stress by a serious shortage of troops of his command. Tension is added when Yorke's son (whom he hasn't seen in fifteen years), Trooper Jeff Yorke, is one of 18 recruits sent to the regiment.",1.6817,/zYoK2RkBCmyhIV6UUb6EZLqxmZq.jpg,1950-11-15,Rio Grande,False,6.817,382
False,/dXWJ3cNNx3BOk124s7VT5xrklTI.jpg,"[53, 9648]",11439,en,The Ghost Writer,A writer stumbles upon a long-hidden secret when he agrees to help former British Prime Minister Adam Lang complete his memoirs on a remote island after the politician's assistant drowns in a mysterious accident.,2.071,/rK7m2Ba0ieXa37NaAmrx4dfRvvM.jpg,2010-02-12,The Ghost Writer,False,6.818,2402
False,/31P56eY3GQOA0wTwiW0gzkJyhSG.jpg,"[12, 27, 878]",10973,en,Creature from the Black Lagoon,"When scientists exploring the Amazon River stumble on a “missing link” connecting humans and fish, they plan to capture it for later study. But the Creature has plans of his own, and has set his sights on the lead scientist's beautiful fiancée, Kay.",3.4799,/euCzA2Exc70MpTDCVYih8tdE7z1.jpg,1954-03-05,Creature from the Black Lagoon,False,6.8,842
False,/wi8y24BI9sa8XSnH9vFmmYin6Km.jpg,"[10749, 35]",6961,en,The Wedding Date,"With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date.",1.5267,/t0AEzycJ6V8dLVlSudCUAA9mzgn.jpg,2005-02-04,The Wedding Date,False,6.817,1240
False,/5PnypKiSj2efSPqThNjTXz8jwOg.jpg,"[28, 14]",759175,en,The Princess,"A beautiful, strong-willed young royal refuses to wed the cruel sociopath to whom she is betrothed and is kidnapped and locked in a remote tower of her father’s castle. With her scorned, vindictive suitor intent on taking her father’s throne, the princess must protect her family and save the kingdom.",5.3775,/9pCoqX24a6rE981fY1O3PmhiwrB.jpg,2022-06-16,The Princess,False,6.816,833
False,/5mUTmmBFbsXlJE66XOumJSzYK7M.jpg,"[27, 10749]",252171,en,A Girl Walks Home Alone at Night,"In the Iranian ghost-town Bad City, a place that reeks of death and loneliness, the townspeople are unaware they are being stalked by a lonesome vampire.",1.3564,/cd2rCE1nun7CESjBI8PGNEof1tb.jpg,2014-11-21,A Girl Walks Home Alone at Night,False,6.8,936
False,/AfMAcS5HmPPRtJ3d9tipXTQV2Xt.jpg,"[12, 10751, 14, 10770]",34205,en,Halloweentown II: Kalabar's Revenge,"The Cromwell clan lives in the real world, except for their grandmother who lives in Halloweentown, a place where monsters go to escape reality. But now the son of the Cromwells' old enemy Kalabar has a plan to use the grandmother's book to turn Halloweentown into a grey dreary version of the real world while transforming the denizens of the real world into monsters.",0.854,/uDnp52aGXxnfU4vqnnc6YpfzjHb.jpg,2001-10-12,Halloweentown II: Kalabar's Revenge,False,6.816,358
False,/alNlFz8PD58NmYZTX5wuZslgnws.jpg,"[35, 18]",10115,en,Stick It,"Haley is a naturally gifted athlete but, with her social behavior, the teen seems intent on squandering her abilities. After a final brush with the law, a judge sentences her to an elite gymnastics academy run by a legendary, hard-nosed coach. Once there, Haley's rebellious attitude wins her both friends and enemies.",1.2281,/uMcylxIC7nBpBd8Uf6Apr4MJ1pf.jpg,2006-04-21,Stick It,False,6.816,596
False,/936dZMmlCejiIzDe5jWsxdTSoOf.jpg,"[18, 9648, 53]",5279,en,Gosford Park,"In 1930s England, a group of pretentious rich and famous gather together for a weekend of relaxation at a hunting resort. But when a murder occurs, each one of these interesting characters becomes a suspect.",16.0178,/7r8DeZuaaHCiOEbkqZC6MFmwJ69.jpg,2001-12-26,Gosford Park,False,6.816,1212
False,/ZLD4pjmMLt9I3t1a7SFJBekIh1.jpg,"[53, 80, 37]",596161,en,Let Him Go,"Following the loss of their son, a retired sheriff and his wife leave their Montana ranch to rescue their young grandson from the clutches of a dangerous family living off the grid in the Dakotas.",1.5188,/EsLZoT8oHhQlGd1QpdbnvnwTzO.jpg,2020-11-05,Let Him Go,False,6.815,746
False,/sGIfwDYvfU0h1G7pGWEhdEi9hT2.jpg,"[80, 53, 9648]",567797,en,The Dry,Aaron Falk returns to his drought-stricken hometown to attend a tragic funeral. But his return opens a decades-old wound - the unsolved death of a teenage girl.,5.9105,/zM12bfL2TEqVRXjiQIFUWUMLcCg.jpg,2021-01-01,The Dry,False,6.8,796
False,/r8VWydH7HYYt8VLiAFq9lQ2FgSp.jpg,"[18, 28, 36, 53]",47854,cn,精武風雲,"The Japanese forces occupy Shanghai and slowly start spreading terror in the city. Chen Zhen, who was presumed dead, returns to fight against the Japanese and put an end to their tyrannical rule.",1.4647,/qT6KI2jNiskkB4VuNz4uN0ng4Ro.jpg,2010-09-01,Legend of the Fist: The Return of Chen Zhen,False,6.8,446
False,/9CbH2EktREWAur7XLBeFNFNr5BQ.jpg,"[36, 18, 35]",33583,it,Il Decameron,"A young Sicilian is swindled twice, but ends up rich; a man poses as a deaf-mute in a convent of curious nuns; a woman must hide her lover when her husband comes home early; a scoundrel fools a priest on his deathbed; three brothers take revenge on their sister's lover; a young girl sleeps on the roof to meet her boyfriend at night; a group of painters wait for inspiration; a crafty priest attempts to seduce his friend's wife; and two friends make a pact to find out what happens after death.",23.5899,/iL5mmuIL6fqFSWJeHE417WWrocz.jpg,1971-08-25,The Decameron,False,6.815,352
False,/nWKOp57cAzdgGXZ2BN5AElVfujN.jpg,"[35, 10749, 12]",417870,en,Girls Trip,"Four girlfriends take a trip to New Orleans for an annual festival and, along the way, rediscover their wild sides and strengthen the bonds of sisterhood.",4.2676,/mdsHCFt2PeZacEr38y2p5RRf6Hl.jpg,2017-07-21,Girls Trip,False,6.8,1556
False,/zNlvRkace9lOaOFjSBHUmLZ2HpS.jpg,[35],393764,fr,Bienvenue à Marly-Gomont,"1975. When Seyolo Zantoko, a doctor from the Congo who has managed, along with his family, to flee tyranny, is hired by the mayor of a small town in northern France, he begins a struggle to adapt to a new life and gain the trust of the prejudiced villagers.",0.6301,/7I7AxQAlvufEg2aWFd2HbS4f47B.jpg,2016-06-08,The African Doctor,False,6.814,663
False,/oqxCzAO8sn1rSco2Pc19DlitgEn.jpg,"[28, 53, 80]",82992,en,Fast & Furious 6,"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries; Dominic unexpectedly gets sidetracked with facing his presumed deceased girlfriend, Letty.",1.3455,/thSmnRdrzPBBospIOJjLZBReqzo.jpg,2013-05-21,Fast & Furious 6,False,6.814,11058
False,/eMlCmmgQUFIykBsf7AdTI1q0ZkL.jpg,"[28, 80, 18, 53]",9972,en,Lock Up,"Frank Leone is nearing the end of his prison term for a relatively minor crime. Just before he is paroled, however, Warden Drumgoole takes charge. Drumgoole was assigned to a hell-hole prison after his administration was publicly humiliated by Leone, and has now arrived on the scene to ensure that Leone never sees the light of day.",2.1984,/WihoHaU9yvhhdoSqDAhiIlNN8g.jpg,1989-08-04,Lock Up,False,6.812,1285
False,/lqASDYSyYMgC1gYY7VHqK9Tnv0I.jpg,[18],9563,en,Any Given Sunday,A star quarterback gets knocked out of the game and an unknown third stringer is called in to replace him. The unknown gives a stunning performance and forces the aging coach to reevaluate his game plans and life. A new co-owner/president adds to the pressure of winning. The new owner must prove herself in a male dominated world.,2.1934,/bysZeUvSPZPJnku4qkHF34CdgMG.jpg,1999-12-22,Any Given Sunday,False,6.8,1764
False,/gnosJeDIDQXy9uDewXphEpDWNYT.jpg,"[35, 18, 10749, 14]",5994,en,The Family Man,"Jack's lavish, fast-paced lifestyle changes one Christmas night when he stumbles into a grocery store holdup and disarms the gunman. The next morning he wakes up in bed lying next to Kate, his college sweetheart he left in order to pursue his career, and to the horrifying discovery that his former life no longer exists. As he stumbles through this alternate suburban universe, Jack finds himself at a crossroad where he must choose between his high-power career and the woman he loves.",3.8612,/9wToOVsKuf0XeKhlauzCa3D8Gui.jpg,2000-12-12,The Family Man,False,6.815,2148
False,/3TimUBrXMVblpnTsyg4HssGVbBv.jpg,"[53, 878, 9648]",431,en,Cube,"A group of strangers find themselves trapped in a maze-like prison. It soon becomes clear that each of them possesses the peculiar skills necessary to escape, if they don't wind up dead first.",3.3584,/x4BTjxdrOKC27FcSkBh8KPEgnum.jpg,1998-07-11,Cube,False,6.814,5117
False,/ogBcoLNyfwvgfWtEmNhjL8kBZN2.jpg,"[18, 9648, 10749, 53]",11208,en,Wicker Park,"Matthew, a young advertising executive in Chicago, puts his life and a business trip to China on hold when he thinks he sees Lisa, the love of his life who left him without a word two years earlier, walking out of a restaurant one day.",1.4948,/gRKEluSpV1wBrZVTvLLaCSkzqcf.jpg,2004-09-03,Wicker Park,False,6.813,724
False,/9j5X5hUi0XO6oTa6TZ1k3CdIPnB.jpg,"[35, 10749]",9655,en,She's the Man,"Viola Hastings is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus.",5.2873,/ms9vdHyBLgAj0txnMWI9djGpDGp.jpg,2006-03-17,She's the Man,False,6.813,3236
False,/9uYq1A9mx4wvQ8J6OF8BXUntciQ.jpg,"[18, 53]",2652,en,Hard Candy,"Hayley’s a smart, charming teenage girl. Jeff’s a handsome, smooth fashion photographer. An Internet chat, a coffee shop meet-up, an impromptu fashion shoot back at Jeff’s place. Jeff thinks it’s his lucky night. He’s in for a surprise.",3.5474,/uHTmlcivbPeclEdmtuQg3zOQWPS.jpg,2005-01-14,Hard Candy,False,6.813,2734
False,/7pZtTbxn8d6Blgcf4EUysdEu3bO.jpg,"[53, 80, 18, 28]",25941,en,Harry Brown,An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.,1.3698,/lk9qVzvPHuL2vX9ixNut9n0KfYD.jpg,2009-11-11,Harry Brown,False,6.812,1139
False,/qTlWKxm3HP3i97CiUQEdpXPDZKr.jpg,"[18, 10749]",22051,en,Adam,"Adam, a lonely man with Asperger's Syndrome, develops a relationship with his upstairs neighbor, Beth.",2.2793,/sSN5ec7llAzv0Up7wAQ9qeOM0lS.jpg,2009-07-07,Adam,False,6.812,473
False,/j9SW48pEJpbBJoeLN45QdmN2ZNV.jpg,"[18, 35, 10749]",18377,ko,미녀는 괴로워,"Hanna, an overweight lip-sync artist who ghost sings for Ammy, a known pop diva, secretly likes Han Sang-jun. When Ammy humiliates Hanna in Han's presence, Hanna decides to undergo a cosmetic surgery.",3.0074,/AnyJmyOQQGiqR9DLIiQ9aejIbkx.jpg,2006-12-14,200 Pounds Beauty,False,6.8,343
False,/pXYTP26ED7gAyyQ5QNrsGeieYbY.jpg,"[35, 80, 12]",1871,fr,Fantômas,Fantômas is a man of many disguises. He uses maquillage as a weapon. He can impersonate anyone using an array of masks and can create endless confusion by constantly changing his appearance.,1.3077,/tw1dTJgyCb9ZEpMBPZnmB0tsg4o.jpg,1964-11-04,Fantomas,False,6.812,797
False,/b08BDQPq42AoLMfhi7DtTOoYqVu.jpg,"[53, 80, 27, 9648]",800815,en,The Pale Blue Eye,"West Point, New York, 1830. When a cadet at the burgeoning military academy is found hanged with his heart cut out, the top brass summons former New York City constable Augustus Landor to investigate. While attempting to solve this grisly mystery, the reluctant detective engages the help of one of the cadets: a strange but brilliant young fellow by the name of Edgar Allan Poe.",2.7682,/9xkGlFRqrN8btTLU0KQvOfn2PHr.jpg,2022-12-22,The Pale Blue Eye,False,6.811,2112
False,/1McO40rFBnUSz0EB2EwYQlUv9LV.jpg,"[27, 53]",776797,zh,哭悲,"A young couple is pushed to the limits of sanity as they attempt to be reunited amid the chaos of a pandemic outbreak. The streets erupt into violence and depravity, as those infected are driven to enact the most cruel and ghastly things imaginable.",5.3217,/fIiATfeF4CInWChdYcsUr3NX1BO.jpg,2021-01-22,The Sadness,False,6.811,1062
False,/s1ohP4iE2Lg2TVBJILOkbTsGGgu.jpg,"[18, 28, 53]",630004,en,Way Down,"Madrid, Spain, 2010. While the whole city follows the national team's successful participation in the World Cup, a group of daring thieves look for a way into one of the most secure and guarded places on the planet.",3.8849,/kWhXubAiIcHW0xn5GThflqaKZqh.jpg,2021-03-04,The Vault,False,6.811,1049
False,/bAHwlrxTvC37wU86kl4D2QJkMfj.jpg,"[12, 16, 35, 10751, 14, 10770]",438747,en,Tangled: Before Ever After,"Rapunzel grapples with the responsibilities of being a princess and the overprotective ways of her father. While she wholeheartedly loves Eugene, Rapunzel does not share his immediate desire to get married and settle down within the castle walls. Determined to live life on her own terms, she and her tough-as-nails Lady-in-Waiting Cassandra embark on a secret adventure where they encounter mystical rocks that magically cause Rapunzel's long blonde hair to grow back. Impossible to break and difficult to hide, Rapunzel must learn to embrace her hair and all that it represents.",2.8311,/zj82L9maBSW6CAVZltBoFBSuTk1.jpg,2017-03-10,Tangled: Before Ever After,False,6.811,387
False,/7UOWJEhNbePQeGSaVn9PvcRaujX.jpg,"[28, 53, 9648]",225574,en,Non-Stop,"Bill Marks is a Federal Air Marshall for whom every day is the same until this one. On this plane ride, he starts receiving text messages from someone claiming to be on the flight and threatening to kill passengers. In a race against the clock, he must identify and stop the killer to save everyone on board.",4.9207,/Nkgaj3X0W2jHQ1TzHEgWFpN3kJ.jpg,2014-02-26,Non-Stop,False,6.811,5658
False,/dOaF7zNAHYsSaAp8PXrUt4qfm8k.jpg,"[12, 35, 10751, 14, 10770]",27850,en,Halloweentown,"On her 13th birthday, Marnie learns she's a witch, discovers a secret portal, and is transported to Halloweentown — a magical place where ghosts and ghouls, witches and werewolves live apart from the human world. But she soon finds herself battling wicked warlocks, evil curses, and endless surprises.",3.8678,/y9RJCxJMbWqhXjkBgC0VXETmHj6.jpg,1998-11-10,Halloweentown,False,6.811,586
False,/dSbXXdDcnQFimUf1mhkPk5dkQU3.jpg,"[28, 53, 878]",10045,fr,Banlieue 13,"Set in the ghettos of Paris in 2010, an undercover cop and ex-thug try to infiltrate a gang in order to defuse a neutron bomb.",3.7635,/uYIDJ15RLBsFFBSAkqjIirZCgVi.jpg,2004-11-09,District B13,False,6.811,1951
False,/eMDQdKeoWTrCm2wEs7I7OD3bTQl.jpg,"[16, 14, 27, 878]",846867,en,Mad God,"A figure known as ""The Assassin"" descends from the heavens into a nightmarish pit full of monsters, titans, and cruelty.",4.5839,/105stT9GkiENXiYqvWYKoAuHKQL.jpg,2021-09-17,Mad God,False,6.8,531
False,/bo4evsmoKb16AD1OhHgVOlgJtBw.jpg,"[28, 80, 35]",796499,en,Army of Thieves,A mysterious woman recruits bank teller Ludwig Dieter to lead a group of aspiring thieves on a top-secret heist during the early stages of the zombie apocalypse.,4.632,/j04Oepj3LGTWSb1ltXm0pcy50Xq.jpg,2021-10-29,Army of Thieves,False,6.81,2228
False,/7uacpbrJd9g9xSTLgfyg1NwkAiu.jpg,"[10752, 28, 18, 36]",508664,en,Danger Close: The Battle of Long Tan,"Vietnam War, 1966. Australia and New Zealand send troops to support the United States and South Vietnamese in their fight against the communist North. Soldiers are very young men, recruits and volunteers who have never been involved in a combat. On August 18th, members of Delta Company will face the true horror of a ruthless battle among the trees of a rubber plantation called Long Tân. They are barely a hundred. The enemy is a human wave ready to destroy them.",1.3517,/aB1rCWGMsM2mm1kBDleaPkqUCFo.jpg,2019-08-08,Danger Close: The Battle of Long Tan,False,6.8,348
False,/pDQDfAVSf9g0OI11r7RFo44tLyU.jpg,"[18, 80, 35]",401847,en,Can You Ever Forgive Me?,"When a bestselling celebrity biographer is no longer able to get published because she has fallen out of step with current tastes, she turns her art form to deception.",4.0862,/y9pDvBdvU8Z5QjQ6Y4oF0Cq7p5j.jpg,2018-10-19,Can You Ever Forgive Me?,False,6.81,1329
False,/tbPB4LU2Xp4hSFl1yiYiu2Kpcfy.jpg,[18],377154,fr,Quand on a 17 ans,"Damien lives with his mother Marianne, a doctor, while his father, a pilot, is on a tour of duty abroad with the French military. At school, Damien is bullied by Thomas, who lives in the farming community up in the mountains. The boys find themselves living together when Marianne invites Thomas to come and stay with them while his mother is ill in hospital. Damien must learn to live with the boy who terrorized him.",0.5791,/hC5cEEXTFg0pYvuqAfckP8EWR6G.jpg,2016-02-27,Being 17,False,6.8,373
False,/pf4SWYA5LH0Byho5PusLTtfZljq.jpg,"[12, 35, 18]",145247,sv,Hundraåringen som klev ut genom fönstret och försvann,"After living a long and colorful life, Allan Karlsson finds himself stuck in a nursing home. On his 100th birthday, he leaps out a window and begins an unexpected journey.",1.4776,/eexokDJNgyfpdTH30s102lSuc9A.jpg,2013-12-25,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,False,6.81,995
False,/bxJmFRjwWnpoLFkp5OSzA7xfzn6.jpg,"[18, 80, 10402]",10060,en,Get Rich or Die Tryin',"A tale of an inner city drug dealer who turns away from crime to pursue his passion, rap music.",2.5204,/aaEJu8vFKtrAoSRtw3xjCf1aM5d.jpg,2005-11-09,Get Rich or Die Tryin',False,6.81,997
False,/mRnceZhq19AoJf97ueVX7lhAUl5.jpg,"[18, 35]",419635,en,Kodachrome,"Matt Ryder is convinced to drive his estranged and dying father Benjamin Ryder cross country to deliver four old rolls of Kodachrome film to the last lab in the world that can develop them before it shuts down for good. Along with Ben's nurse Zooey, the three navigate a world changing from analogue to digital while trying to put the past behind them.",0.8565,/mseyc8v3UD1DhaZ3kSdXs4Dj9Xf.jpg,2017-09-08,Kodachrome,False,6.8,478
False,/uh4OMg71YBjADDMlYRo1glAOZq9.jpg,[35],38285,it,Il ragazzo di campagna,A man is forced to completely change his habits when he decides to move from the country to the city.,0.279,/A7Krc9fQqTQSKXpgldSOjvNBg89.jpg,1984-12-20,The Country Boy,False,6.8,407
False,/30rvmoEBqovm723agDJ3QddWXcY.jpg,[35],37735,en,Easy A,"Olive, an average high school student, sees her below-the-radar existence turn around overnight once she decides to use the school's gossip grapevine to advance her social standing. Now her classmates are turning against her and the school board is becoming concerned, including her favorite teacher and the distracted guidance counselor. With the support of her hilariously idiosyncratic parents and a little help from a long-time crush, Olive attempts to take on her notorious new identity and crush the rumor mill once and for all.",3.7783,/v5f1qO6NJnxWgONgkYg21TW39DT.jpg,2010-09-16,Easy A,False,6.809,7274
False,/bH5OLuPjCg9Tat6G6VDbxGiP6FP.jpg,"[35, 10402, 10749]",11054,en,Hairspray,"'Pleasantly plump' teenager Tracy Turnblad achieves her dream of becoming a regular on the Corny Collins Dance Show. Now a teen hero, she starts using her fame to speak out for the causes she believes in, most of all integration. In doing so, she earns the wrath of the show's former star, Amber Von Tussle, as well as Amber's manipulative, pro-segregation parents. The rivalry comes to a head as Amber and Tracy vie for the title of Miss Auto Show 1963.",3.0276,/n78VVWG1jsEpMCtcye13wy1RiAx.jpg,1988-02-26,Hairspray,False,6.809,442
False,/ax6LwhsAXesGCsBagE21DgwUYZf.jpg,[18],443463,en,Leave No Trace,"A father and daughter live a perfect but mysterious existence in Forest Park, a beautiful nature reserve near Portland, Oregon, rarely making contact with the world. But when a small mistake tips them off to authorities, they are sent on an increasingly erratic journey in search of a place to call their own.",5.3987,/sygnLx3sZV5P8M2dyaGRegHdEL1.jpg,2018-06-29,Leave No Trace,False,6.808,1350
False,/aTloiKdNs2c8vlstbx3wBWD6Thi.jpg,"[53, 28, 18, 10752]",252178,en,'71,A young British soldier must find his way back to safety after his unit accidentally abandons him during a riot in the streets of Belfast.,1.7181,/2ZfUpDXEFQxEyXfzfxGFA9rcbP1.jpg,2014-10-10,'71,False,6.808,1186
False,/stAPkorBeBkvEZ6DQs30Ke4cPyr.jpg,"[35, 28, 878]",107985,en,The World's End,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,4.5395,/kpglnOBYmKn0AkkWDzGxzKHDbds.jpg,2013-07-18,The World's End,False,6.807,5774
False,/gf5ahmfnGuM02RJyoETKQXTLft0.jpg,"[18, 10751]",14635,en,The Rookie,"Jim Morris never made it out of the minor leagues before a shoulder injury ended his pitching career twelve years ago. Now a married-with-children high-school chemistry teacher and baseball coach in Texas, Jim's team makes a deal with him: if they win the district championship, Jim will try out with a major-league organization. The bet proves incentive enough for the team, and they go from worst to first, making it to state for the first time in the history of the school. Jim, forced to live up to his end of the deal, is nearly laughed off the try-out field--until he gets onto the mound, where he confounds the scouts (and himself) by clocking successive 98 mph fastballs, good enough for a minor-league contract with the Tampa Bay Devil Rays. Jim's still got a lot of pitches to throw before he makes it to The Show, but with his big-league dreams revived, there's no telling where he could go.",3.7874,/gNmLsseIs6thkBKne91iQZDGyBT.jpg,2002-03-25,The Rookie,False,6.808,480
False,/haJ6SsjxfhSRG61LMy4QJWxCNAb.jpg,"[18, 16, 10751, 35, 14]",11497,en,All Dogs Go to Heaven,"When a casino-owning dog named Charlie is murdered by his rival Carface, he finds himself in Heaven basically by default since all dogs go to heaven. However, since he wants to get back at his killer, he cons his way back to the living with the warning that doing that damns him to Hell. Once back, he teams with his old partner, Itchy, to prep his retaliation. He also stumbles onto an orphan girl who can talk to the animals, thus allowing him to get the inside info on the races to ensure his wins to finance his plans. However, all the while, he is still haunted by nightmares of what's waiting for him on the other side unless he can prove that he is worthy of Heaven again.",3.1591,/nmWh1NglDinfkHD9zCNqGWyhl7Q.jpg,1989-11-17,All Dogs Go to Heaven,False,6.808,1113
False,/lWybXICZZpxnSvWSOW53XxTERUg.jpg,"[35, 16, 10751, 878]",2300,en,Space Jam,"With their freedom on the line, the Looney Tunes seek the help of NBA superstar Michael Jordan to win a basketball game against a team of moronic aliens.",5.3543,/4RN5El3Pj2W4gpwgiAGLVfSJv2g.jpg,1996-11-15,Space Jam,False,6.808,6330
False,/9Ttizfo7RkG7rbZZ71vIEkHIQde.jpg,"[12, 14]",576784,ru,Конёк-Горбунок,"Romantic John the Fool and his friend Foal set out on a series of unpredictable adventures in different magical worlds. The two buddies will have to outsmart an evil tyrant king, catch the firebird, and find John’s true love.",2.8698,/kY4tmwZaBZitnDRcWFp3Wy197Um.jpg,2021-02-18,Upon the Magic Roads,False,6.807,308
False,/759wfisWoD7eJZmi1wi6Y0cW3jw.jpg,[18],253331,en,Black or White,"A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.",1.2301,/hOxxudUwgh5KGC7LtxDCkkwn1YP.jpg,2014-09-06,Black or White,False,6.807,357
False,/mKOp7sXHbwUpOdd9WCClcg0wp3.jpg,"[18, 36, 10749]",9503,en,Die Päpstin,A 9th century woman of English extraction born in the German city of Ingelheim disguises herself as a man and rises through the Vatican ranks.,0.7929,/cYeodvtw9wlo5DWUVwoTiqjvfLJ.jpg,2009-10-22,Pope Joan,False,6.807,358
False,/2pITFeesu6aikrEknoH6bNXOdhk.jpg,"[28, 80]",8292,en,Four Brothers,Four adopted brothers return to their Detroit hometown when their mother is murdered and vow to exact revenge on the killers.,4.5921,/8cO39cnWSZQi2ncPG5TxL3YRzKc.jpg,2005-08-11,Four Brothers,False,6.807,2334
False,/9FxGJdhpvDjb0qvhEjNFT3a1r4L.jpg,"[12, 9648, 80, 35]",5185,en,The Private Life of Sherlock Holmes,"When a bored Sherlock eagerly takes the case of Gabrielle Valladon following an attempt on her life, the search for her missing husband leads to Loch Ness and the legendary monster.",4.4229,/vQSYu0DXkqTOEfWF21AzaqXxYCZ.jpg,1970-10-29,The Private Life of Sherlock Holmes,False,6.807,322
False,/qjMDwBWbG5hAP43q3meplZFreFQ.jpg,"[27, 35, 878]",974931,en,Totally Killer,"When the infamous ""Sweet Sixteen Killer"" returns 35 years after his first murder spree to claim another victim, 17-year-old Jamie accidentally travels back in time to 1987, determined to stop the killer before he can start.",4.5093,/52YBwGJ3cJs54fpBzwnT1lnqgTo.jpg,2023-09-28,Totally Killer,False,6.806,1063
False,/6cKpUk38U7GziP548cZ1AGs0RPV.jpg,"[35, 18]",502422,en,Thunder Road,A police officer faces a personal meltdown following a divorce and the death of his mother.,0.4806,/ynljTdiGVUCJJ6THSZi22SBoQAR.jpg,2018-09-12,Thunder Road,False,6.8,443
False,/nE7p7AgZtRmQdEu7Z275f4729k2.jpg,"[28, 80, 53]",11018,en,Year of the Dragon,"In New York, racist Capt. Stanley White becomes obsessed with destroying a Chinese-American drug ring run by Joey Tai, an up-and-coming young gangster as ambitious as he is ruthless. While pursuing an unauthorized investigation, White grows increasingly willing to violate police protocol, resorting to progressively violent measures -- even as his concerned wife, Connie, and his superiors beg him to consider the consequences of his actions.",0.9996,/c8SfIgwR5mfu0c0qTBKbsvBfecJ.jpg,1985-08-16,Year of the Dragon,False,6.806,476
False,/viU23X3BIycUFf6TOlm9c7TxLgM.jpg,[35],8835,en,Legally Blonde,"Fashionable sorority queen Elle Woods has it all, but, she wants nothing more than to be Mrs. Warner Huntington III. But he dumps her before heading to Harvard Law School. Elle rallies all of her resources and gets into Harvard, determined to win him back. While there, she figures out that there is more to herself than just good looks.",13.2611,/9ohlMrJHQqKhfUKh7Zr3JQqHNLZ.jpg,2001-07-13,Legally Blonde,False,6.806,4447
